#OTU ID	BC_1	BC_2	BC_3	BS_1	BS_2	BS_3	BT_1	BT_2	BT_3
ASV12877	0	0	0	0	0	0	0	0	0
ASV12879	0	0	0	0	0	0	0	0	0
ASV12882	0	0	0	0	0	0	0	0	0
ASV12884	0	0	0	0	0	0	0	0	0
ASV12885	0	0	0	0	0	0	0	0	0
ASV12891	0	0	0	0	0	0	0	0	0
ASV12892	0	0	0	0	0	0	0	0	0
ASV12894	0	0	0	0	0	0	0	0	0
ASV12895	0	0	0	0	0	0	0	0	0
ASV12903	0	0	0	0	0	0	0	0	0
ASV12904	0	0	0	0	0	0	0	0	0
ASV12907	0	0	0	0	0	0	0	0	0
ASV12911	0	0	0	0	0	0	0	0	0
ASV12912	0	0	0	0	0	0	0	0	0
ASV12913	0	0	0	0	0	0	0	0	0
ASV12918	0	0	0	0	0	0	0	0	0
ASV12921	0	0	0	0	0	0	0	0	0
ASV12922	0	0	0	0	0	0	0	0	0
ASV12925	0	0	0	0	0	0	0	0	0
ASV12926	0	0	0	0	0	0	0	0	0
ASV12933	0	0	0	0	0	0	0	0	0
ASV12936	0	0	0	0	0	0	0	0	0
ASV12942	0	0	0	0	0	0	0	0	0
ASV12949	0	0	0	0	0	0	0	0	0
ASV12950	0	0	0	0	0	0	0	0	0
ASV12963	0	0	0	0	0	0	0	0	0
ASV12964	0	0	0	0	0	0	0	0	0
ASV12968	0	0	0	0	0	0	0	0	0
ASV12969	0	0	0	0	0	0	0	0	0
ASV12970	0	0	0	0	0	0	0	0	0
ASV12974	0	0	0	0	0	0	0	0	0
ASV12976	0	0	0	0	0	0	0	0	0
ASV12986	0	0	0	0	0	0	0	0	0
ASV12988	0	0	0	0	0	0	0	0	0
ASV12990	0	0	0	0	0	0	0	0	0
ASV12991	0	0	0	0	0	0	0	0	0
ASV12992	0	0	0	0	0	0	0	0	0
ASV12996	0	0	0	0	0	0	0	0	0
ASV12999	0	0	0	0	0	0	0	0	0
ASV13003	0	0	0	0	0	0	0	0	0
ASV13005	0	0	0	0	0	0	0	0	0
ASV13008	0	0	0	0	0	0	0	0	0
ASV13009	0	0	0	0	0	0	0	0	0
ASV13010	0	0	0	0	0	0	0	0	0
ASV13014	0	0	0	0	0	0	0	0	0
ASV13016	0	0	0	0	0	0	0	0	0
ASV13018	0	0	0	0	0	0	0	0	0
ASV13021	0	0	0	0	0	0	0	0	0
ASV13024	0	0	0	0	0	0	0	0	0
ASV13029	0	0	0	0	0	0	0	0	0
ASV13034	0	0	0	0	0	0	0	0	0
ASV13038	0	0	0	0	0	0	0	0	0
ASV13043	0	0	0	0	0	0	0	0	0
ASV13044	0	0	0	0	0	0	0	0	0
ASV13054	0	0	0	0	0	0	0	0	0
ASV13055	0	0	0	0	0	0	0	0	0
ASV13064	0	0	0	0	0	0	0	0	0
ASV13066	0	0	0	0	0	0	0	0	0
ASV13068	0	0	0	0	0	0	0	0	0
ASV13071	0	0	0	0	0	0	0	0	0
ASV13072	0	0	0	0	0	0	0	0	0
ASV13075	0	0	0	0	0	0	0	0	0
ASV13076	0	0	0	0	0	0	0	0	0
ASV13079	0	0	0	0	0	0	0	0	0
ASV13080	0	0	0	0	0	0	0	0	0
ASV13083	0	0	0	0	0	0	0	0	0
ASV13090	0	0	0	0	0	0	0	0	0
ASV13092	0	0	0	0	0	0	0	0	0
ASV13099	0	0	0	0	0	0	0	0	0
ASV13101	0	0	0	0	0	0	0	0	0
ASV13104	0	0	0	0	0	0	0	0	0
ASV13111	0	0	0	0	0	0	0	0	0
ASV13118	0	0	0	0	0	0	0	0	0
ASV13119	0	0	0	0	0	0	0	0	0
ASV13123	0	0	0	0	0	0	0	0	0
ASV13129	0	0	0	0	0	0	0	0	0
ASV13135	0	0	0	0	0	0	0	0	0
ASV13137	0	0	0	0	0	0	0	0	0
ASV13143	0	0	0	0	0	0	0	0	0
ASV13151	0	0	0	0	0	0	0	0	0
ASV13154	0	0	0	0	0	0	0	0	0
ASV13156	0	0	0	0	0	0	0	0	0
ASV13162	0	0	0	0	0	0	0	0	0
ASV13163	0	0	0	0	0	0	0	0	0
ASV13164	0	0	0	0	0	0	0	0	0
ASV13166	0	0	0	0	0	0	0	0	0
ASV13169	0	0	0	0	0	0	0	0	0
ASV13181	0	0	0	0	0	0	0	0	0
ASV13184	0	0	0	0	0	0	0	0	0
ASV13185	0	0	0	0	0	0	0	0	0
ASV13186	0	0	0	0	0	0	0	0	0
ASV13188	0	0	0	0	0	0	0	0	0
ASV13198	0	0	0	0	0	0	0	0	0
ASV13199	0	0	0	0	0	0	0	0	0
ASV13200	0	0	0	0	0	0	0	0	0
ASV13201	0	0	0	0	0	0	0	0	0
ASV13203	0	0	0	0	0	0	0	0	0
ASV13204	0	0	0	0	0	0	0	0	0
ASV13211	0	0	0	0	0	0	0	0	0
ASV13214	0	0	0	0	0	0	0	0	0
ASV13219	0	0	0	0	0	0	0	0	0
ASV13222	0	0	0	0	0	0	0	0	0
ASV13229	0	0	0	0	0	0	0	0	0
ASV13231	0	0	0	0	0	0	0	0	0
ASV13232	0	0	0	0	0	0	0	0	0
ASV13233	0	0	0	0	0	0	0	0	0
ASV13242	0	0	0	0	0	0	0	0	0
ASV13244	0	0	0	0	0	0	0	0	0
ASV13249	0	0	0	0	0	0	0	0	0
ASV13252	0	0	0	0	0	0	0	0	0
ASV13256	0	0	0	0	0	0	0	0	0
ASV13257	0	0	0	0	0	0	0	0	0
ASV13268	0	0	0	0	0	0	0	0	0
ASV13269	0	0	0	0	0	0	0	0	0
ASV13271	0	0	0	0	0	0	0	0	0
ASV13274	0	0	0	0	0	0	0	0	0
ASV13279	0	0	0	0	0	0	0	0	0
ASV13285	0	0	0	0	0	0	0	0	0
ASV13296	0	0	0	0	0	0	0	0	0
ASV13303	0	0	0	0	0	0	0	0	0
ASV13306	0	0	0	0	0	0	0	0	0
ASV13307	0	0	0	0	0	0	0	0	0
ASV13309	0	0	0	0	0	0	0	0	0
ASV13310	0	0	0	0	0	0	0	0	0
ASV13319	0	0	0	0	0	0	0	0	0
ASV13322	0	0	0	0	0	0	0	0	0
ASV13325	0	0	0	0	0	0	0	0	0
ASV13328	0	0	0	0	0	0	0	0	0
ASV13330	0	0	0	0	0	0	0	0	0
ASV13333	0	0	0	0	0	0	0	0	0
ASV13334	0	0	0	0	0	0	0	0	0
ASV13337	0	0	0	0	0	0	0	0	0
ASV13340	0	0	0	0	0	0	0	0	0
ASV13341	0	0	0	0	0	0	0	0	0
ASV13349	0	0	0	0	0	0	0	0	0
ASV13351	0	0	0	0	0	0	0	0	0
ASV13352	0	0	0	0	0	0	0	0	0
ASV13361	0	0	0	0	0	0	0	0	0
ASV13368	0	0	0	0	0	0	0	0	0
ASV13369	0	0	0	0	0	0	0	0	0
ASV13374	0	0	0	0	0	0	0	0	0
ASV13375	0	0	0	0	0	0	0	0	0
ASV13380	0	0	0	0	0	0	0	0	0
ASV13381	0	0	0	0	0	0	0	0	0
ASV13388	0	0	0	0	0	0	0	0	0
ASV13389	0	0	0	0	0	0	0	0	0
ASV13608	0	0	0	0	4	0	0	0	0
ASV14002	0	0	0	0	0	0	0	0	0
ASV13891	0	0	0	0	0	0	0	0	0
ASV13482	0	4	0	0	0	0	0	0	0
ASV14120	0	0	0	0	0	0	0	0	0
ASV14152	0	0	0	0	0	0	0	0	0
ASV14333	0	0	0	0	0	0	0	0	0
ASV14196	0	0	0	0	0	0	0	0	0
ASV14226	0	0	0	0	0	0	0	0	0
ASV14477	0	0	0	0	0	0	0	0	0
ASV13596	0	0	0	4	0	0	0	0	0
ASV13484	0	0	4	0	0	0	0	0	0
ASV14026	0	0	0	0	0	0	0	0	0
ASV13724	0	0	0	0	0	0	0	4	0
ASV14284	0	0	0	0	0	0	0	0	0
ASV14338	0	0	0	0	0	0	0	0	0
ASV13406	4	0	0	0	0	0	0	0	0
ASV13408	4	0	0	0	0	0	0	0	0
ASV13414	4	0	0	0	0	0	0	0	0
ASV13417	4	0	0	0	0	0	0	0	0
ASV13423	4	0	0	0	0	0	0	0	0
ASV13430	4	0	0	0	0	0	0	0	0
ASV13432	4	0	0	0	0	0	0	0	0
ASV13436	4	0	0	0	0	0	0	0	0
ASV13437	4	0	0	0	0	0	0	0	0
ASV13438	4	0	0	0	0	0	0	0	0
ASV13444	4	0	0	0	0	0	0	0	0
ASV13454	1	0	0	0	0	0	3	0	0
ASV13458	0	4	0	0	0	0	0	0	0
ASV13459	0	4	0	0	0	0	0	0	0
ASV13469	0	4	0	0	0	0	0	0	0
ASV13494	0	0	4	0	0	0	0	0	0
ASV13500	0	0	4	0	0	0	0	0	0
ASV13504	0	0	4	0	0	0	0	0	0
ASV13506	0	0	4	0	0	0	0	0	0
ASV13519	0	0	4	0	0	0	0	0	0
ASV13524	0	0	4	0	0	0	0	0	0
ASV13527	0	0	4	0	0	0	0	0	0
ASV13528	0	0	4	0	0	0	0	0	0
ASV13533	0	0	4	0	0	0	0	0	0
ASV13536	0	0	4	0	0	0	0	0	0
ASV13549	0	0	1	0	0	0	3	0	0
ASV13553	0	0	0	4	0	0	0	0	0
ASV13561	0	0	0	4	0	0	0	0	0
ASV13564	0	0	0	4	0	0	0	0	0
ASV13586	0	0	0	4	0	0	0	0	0
ASV13590	0	0	0	4	0	0	0	0	0
ASV13597	0	0	0	4	0	0	0	0	0
ASV13615	0	0	0	0	4	0	0	0	0
ASV13622	0	0	0	0	4	0	0	0	0
ASV13623	0	0	0	0	4	0	0	0	0
ASV13640	0	0	0	0	4	0	0	0	0
ASV13657	0	0	0	0	0	4	0	0	0
ASV13659	0	0	0	0	0	4	0	0	0
ASV13667	0	0	0	0	0	4	0	0	0
ASV13676	0	0	0	0	0	4	0	0	0
ASV13686	0	0	0	0	0	0	4	0	0
ASV13692	0	0	0	0	0	0	4	0	0
ASV13693	0	0	0	0	0	0	4	0	0
ASV13699	0	0	0	0	0	0	4	0	0
ASV13700	0	0	0	0	0	0	4	0	0
ASV13702	0	0	0	0	0	0	4	0	0
ASV13719	0	0	0	0	0	0	0	4	0
ASV13720	0	0	0	0	0	0	0	4	0
ASV13727	0	0	0	0	0	0	0	4	0
ASV13732	0	0	0	0	0	0	0	4	0
ASV13745	0	0	0	0	0	0	0	4	0
ASV13757	0	0	0	0	0	0	0	4	0
ASV13758	0	0	0	0	0	0	0	4	0
ASV13766	0	0	0	0	0	0	0	4	0
ASV13768	0	0	0	0	0	0	0	4	0
ASV13773	0	0	0	0	0	0	0	4	0
ASV13774	0	0	0	0	0	0	0	4	0
ASV13777	0	0	0	0	0	0	0	0	4
ASV13791	0	0	0	0	0	0	0	0	4
ASV13793	0	0	0	0	0	0	0	0	4
ASV13802	0	0	0	0	0	0	0	0	4
ASV13813	0	0	0	0	0	0	0	0	0
ASV13833	0	0	0	0	0	0	0	0	0
ASV13841	0	0	0	0	0	0	0	0	0
ASV13848	0	0	0	0	0	0	0	0	0
ASV13853	0	0	0	0	0	0	0	0	0
ASV13860	0	0	0	0	0	0	0	0	0
ASV13861	0	0	0	0	0	0	0	0	0
ASV13870	0	0	0	0	0	0	0	0	0
ASV13873	0	0	0	0	0	0	0	0	0
ASV13875	0	0	0	0	0	0	0	0	0
ASV13886	0	0	0	0	0	0	0	0	0
ASV13902	0	0	0	0	0	0	0	0	0
ASV13904	0	0	0	0	0	0	0	0	0
ASV13906	0	0	0	0	0	0	0	0	0
ASV13910	0	0	0	0	0	0	0	0	0
ASV13925	0	0	0	0	0	0	0	0	0
ASV13926	0	0	0	0	0	0	0	0	0
ASV13928	0	0	0	0	0	0	0	0	0
ASV13935	0	0	0	0	0	0	0	0	0
ASV13946	0	0	0	0	0	0	0	0	0
ASV13950	0	0	0	0	0	0	0	0	0
ASV13955	0	0	0	0	0	0	0	0	0
ASV13957	0	0	0	0	0	0	0	0	0
ASV13959	0	0	0	0	0	0	0	0	0
ASV13965	0	0	0	0	0	0	0	0	0
ASV13966	0	0	0	0	0	0	0	0	0
ASV13976	0	0	0	0	0	0	0	0	0
ASV14005	0	0	0	0	0	0	0	0	0
ASV14015	0	0	0	0	0	0	0	0	0
ASV14025	0	0	0	0	0	0	0	0	0
ASV14034	0	0	0	0	0	0	0	0	0
ASV14049	0	0	0	0	0	0	0	0	0
ASV14070	0	0	0	0	0	0	0	0	0
ASV14073	0	0	0	0	0	0	0	0	0
ASV14076	0	0	0	0	0	0	0	0	0
ASV14077	0	0	0	0	0	0	0	0	0
ASV14086	0	0	0	0	0	0	0	0	0
ASV14088	0	0	0	0	0	0	0	0	0
ASV14102	0	0	0	0	0	0	0	0	0
ASV14105	0	0	0	0	0	0	0	0	0
ASV14122	0	0	0	0	0	0	0	0	0
ASV14125	0	0	0	0	0	0	0	0	0
ASV14135	0	0	0	0	0	0	0	0	0
ASV14149	0	0	0	0	0	0	0	0	0
ASV14162	0	0	0	0	0	0	0	0	0
ASV14199	0	0	0	0	0	0	0	0	0
ASV14202	0	0	0	0	0	0	0	0	0
ASV14213	0	0	0	0	0	0	0	0	0
ASV14225	0	0	0	0	0	0	0	0	0
ASV14233	0	0	0	0	0	0	0	0	0
ASV14244	0	0	0	0	0	0	0	0	0
ASV14245	0	0	0	0	0	0	0	0	0
ASV14247	0	0	0	0	0	0	0	0	0
ASV14259	0	0	0	0	0	0	0	0	0
ASV14263	0	0	0	0	0	0	0	0	0
ASV14270	0	0	0	0	0	0	0	0	0
ASV14278	0	0	0	0	0	0	0	0	0
ASV14281	0	0	0	0	0	0	0	0	0
ASV14282	0	0	0	0	0	0	0	0	0
ASV14290	0	0	0	0	0	0	0	0	0
ASV14298	0	0	0	0	0	0	0	0	0
ASV14301	0	0	0	0	0	0	0	0	0
ASV14310	0	0	0	0	0	0	0	0	0
ASV14321	0	0	0	0	0	0	0	0	0
ASV14323	0	0	0	0	0	0	0	0	0
ASV14328	0	0	0	0	0	0	0	0	0
ASV14332	0	0	0	0	0	0	0	0	0
ASV14335	0	0	0	0	0	0	0	0	0
ASV14336	0	0	0	0	0	0	0	0	0
ASV14343	0	0	0	0	0	0	0	0	0
ASV14349	0	0	0	0	0	0	0	0	0
ASV14351	0	0	0	0	0	0	0	0	0
ASV14353	0	0	0	0	0	0	0	0	0
ASV14360	0	0	0	0	0	0	0	0	0
ASV14366	0	0	0	0	0	0	0	0	0
ASV14386	0	0	0	0	0	0	0	0	0
ASV14388	0	0	0	0	0	0	0	0	0
ASV14395	0	0	0	0	0	0	0	0	0
ASV14407	0	0	0	0	0	0	0	0	0
ASV14414	0	0	0	0	0	0	0	0	0
ASV14422	0	0	0	0	0	0	0	0	0
ASV14423	0	0	0	0	0	0	0	0	0
ASV14431	0	0	0	0	0	0	0	0	0
ASV14436	0	0	0	0	0	0	0	0	0
ASV14438	0	0	0	0	0	0	0	0	0
ASV14442	0	0	0	0	0	0	0	0	0
ASV14444	0	0	0	0	0	0	0	0	0
ASV14457	0	0	0	0	0	0	0	0	0
ASV14458	0	0	0	0	0	0	0	0	0
ASV14461	0	0	0	0	0	0	0	0	0
ASV14463	0	0	0	0	0	0	0	0	0
ASV14466	0	0	0	0	0	0	0	0	0
ASV14472	0	0	0	0	0	0	0	0	0
ASV14473	0	0	0	0	0	0	0	0	0
ASV14475	0	0	0	0	0	0	0	0	0
ASV14476	0	0	0	0	0	0	0	0	0
ASV14481	0	0	0	0	0	0	0	0	0
ASV14485	0	0	0	0	0	0	0	0	0
ASV14495	0	0	0	0	0	0	0	0	0
ASV14496	0	0	0	0	0	0	0	0	0
ASV14497	0	0	0	0	0	0	0	0	0
ASV14266	0	0	0	0	0	0	0	0	0
ASV14400	0	0	0	0	0	0	0	0	0
ASV14435	0	0	0	0	0	0	0	0	0
ASV13725	0	0	0	0	0	0	0	4	0
ASV14033	0	0	0	0	0	0	0	0	0
ASV13736	0	0	0	0	0	0	0	4	0
ASV13691	0	0	0	0	0	0	4	0	0
ASV14061	0	0	0	0	0	0	0	0	0
ASV13543	0	0	4	0	0	0	0	0	0
ASV13552	0	0	0	4	0	0	0	0	0
ASV13753	0	0	0	0	0	0	0	4	0
ASV13452	1	0	0	0	0	0	3	0	0
ASV13661	0	0	0	0	0	4	0	0	0
ASV13772	0	0	0	0	0	0	0	4	0
ASV13850	0	0	0	0	0	0	0	0	0
ASV13687	0	0	0	0	0	0	4	0	0
ASV14126	0	0	0	0	0	0	0	0	0
ASV13884	0	0	0	0	0	0	0	0	0
ASV13945	0	0	0	0	0	0	0	0	0
ASV14256	0	0	0	0	0	0	0	0	0
ASV13613	0	0	0	0	4	0	0	0	0
ASV13948	0	0	0	0	0	0	0	0	0
ASV14261	0	0	0	0	0	0	0	0	0
ASV14274	0	0	0	0	0	0	0	0	0
ASV13402	4	0	0	0	0	0	0	0	0
ASV13826	0	0	0	0	0	0	0	0	0
ASV14068	0	0	0	0	0	0	0	0	0
ASV14230	0	0	0	0	0	0	0	0	0
ASV14293	0	0	0	0	0	0	0	0	0
ASV14373	0	0	0	0	0	0	0	0	0
ASV14114	0	0	0	0	0	0	0	0	0
ASV14498	0	0	0	0	0	0	0	0	0
ASV13569	0	0	0	4	0	0	0	0	0
ASV14066	0	0	0	0	0	0	0	0	0
ASV14163	0	0	0	0	0	0	0	0	0
ASV13445	4	0	0	0	0	0	0	0	0
ASV13769	0	0	0	0	0	0	0	4	0
ASV14424	0	0	0	0	0	0	0	0	0
ASV13663	0	0	0	0	0	4	0	0	0
ASV13618	0	0	0	0	4	0	0	0	0
ASV14390	0	0	0	0	0	0	0	0	0
ASV14429	0	0	0	0	0	0	0	0	0
ASV13480	0	4	0	0	0	0	0	0	0
ASV14029	0	0	0	0	0	0	0	0	0
ASV14059	0	0	0	0	0	0	0	0	0
ASV14319	0	0	0	0	0	0	0	0	0
ASV14445	0	0	0	0	0	0	0	0	0
ASV13927	0	0	0	0	0	0	0	0	0
ASV13410	4	0	0	0	0	0	0	0	0
ASV14127	0	0	0	0	0	0	0	0	0
ASV14045	0	0	0	0	0	0	0	0	0
ASV14207	0	0	0	0	0	0	0	0	0
ASV14221	0	0	0	0	0	0	0	0	0
ASV14222	0	0	0	0	0	0	0	0	0
ASV13731	0	0	0	0	0	0	0	4	0
ASV14389	0	0	0	0	0	0	0	0	0
ASV13636	0	0	0	0	4	0	0	0	0
ASV13963	0	0	0	0	0	0	0	0	0
ASV14181	0	0	0	0	0	0	0	0	0
ASV14142	0	0	0	0	0	0	0	0	0
ASV13584	0	0	0	4	0	0	0	0	0
ASV13838	0	0	0	0	0	0	0	0	0
ASV13473	0	4	0	0	0	0	0	0	0
ASV13477	0	4	0	0	0	0	0	0	0
ASV14312	0	0	0	0	0	0	0	0	0
ASV13696	0	0	0	0	0	0	4	0	0
ASV14184	0	0	0	0	0	0	0	0	0
ASV13856	0	0	0	0	0	0	0	0	0
ASV13441	4	0	0	0	0	0	0	0	0
ASV13756	0	0	0	0	0	0	0	4	0
ASV13857	0	0	0	0	0	0	0	0	0
ASV13897	0	0	0	0	0	0	0	0	0
ASV14041	0	0	0	0	0	0	0	0	0
ASV13717	0	0	0	0	0	0	4	0	0
ASV14011	0	0	0	0	0	0	0	0	0
ASV13892	0	0	0	0	0	0	0	0	0
ASV13993	0	0	0	0	0	0	0	0	0
ASV13525	0	0	4	0	0	0	0	0	0
ASV13917	0	0	0	0	0	0	0	0	0
ASV13479	0	4	0	0	0	0	0	0	0
ASV13682	0	0	0	0	0	0	4	0	0
ASV13476	0	4	0	0	0	0	0	0	0
ASV13544	0	0	4	0	0	0	0	0	0
ASV14179	0	0	0	0	0	0	0	0	0
ASV14484	0	0	0	0	0	0	0	0	0
ASV14311	0	0	0	0	0	0	0	0	0
ASV13688	0	0	0	0	0	0	4	0	0
ASV13483	0	1	0	0	0	0	0	0	0
ASV13560	0	0	0	4	0	0	0	0	0
ASV14083	0	0	0	0	0	0	0	0	0
ASV14106	0	0	0	0	0	0	0	0	0
ASV13468	0	4	0	0	0	0	0	0	0
ASV13988	0	0	0	0	0	0	0	0	0
ASV13797	0	0	0	0	0	0	0	0	4
ASV13880	0	0	0	0	0	0	0	0	0
ASV13944	0	0	0	0	0	0	0	0	0
ASV14160	0	0	0	0	0	0	0	0	0
ASV14234	0	0	0	0	0	0	0	0	0
ASV14255	0	0	0	0	0	0	0	0	0
ASV14346	0	0	0	0	0	0	0	0	0
ASV13431	4	0	0	0	0	0	0	0	0
ASV13762	0	0	0	0	0	0	0	4	0
ASV13787	0	0	0	0	0	0	0	0	4
ASV13874	0	0	0	0	0	0	0	0	0
ASV13908	0	0	0	0	0	0	0	0	0
ASV14396	0	0	0	0	0	0	0	0	0
ASV14434	0	0	0	0	0	0	0	0	0
ASV13474	0	4	0	0	0	0	0	0	0
ASV13795	0	0	0	0	0	0	0	0	4
ASV13844	0	0	0	0	0	0	0	0	0
ASV14480	0	0	0	0	0	0	0	0	0
ASV13551	0	0	0	4	0	0	0	0	0
ASV13573	0	0	0	4	0	0	0	0	0
ASV13662	0	0	0	0	0	4	0	0	0
ASV13514	0	0	4	0	0	0	0	0	0
ASV13517	0	0	4	0	0	0	0	0	0
ASV13518	0	0	4	0	0	0	0	0	0
ASV13675	0	0	0	0	0	4	0	0	0
ASV13706	0	0	0	0	0	0	4	0	0
ASV13801	0	0	0	0	0	0	0	0	4
ASV13836	0	0	0	0	0	0	0	0	0
ASV13887	0	0	0	0	0	0	0	0	0
ASV13894	0	0	0	0	0	0	0	0	0
ASV13937	0	0	0	0	0	0	0	0	0
ASV13982	0	0	0	0	0	0	0	0	0
ASV14096	0	0	0	0	0	0	0	0	0
ASV14097	0	0	0	0	0	0	0	0	0
ASV14108	0	0	0	0	0	0	0	0	0
ASV14134	0	0	0	0	0	0	0	0	0
ASV14150	0	0	0	0	0	0	0	0	0
ASV14151	0	0	0	0	0	0	0	0	0
ASV14164	0	0	0	0	0	0	0	0	0
ASV14170	0	0	0	0	0	0	0	0	0
ASV14172	0	0	0	0	0	0	0	0	0
ASV14188	0	0	0	0	0	0	0	0	0
ASV14289	0	0	0	0	0	0	0	0	0
ASV14295	0	0	0	0	0	0	0	0	0
ASV14449	0	0	0	0	0	0	0	0	0
ASV14453	0	0	0	0	0	0	0	0	0
ASV14464	0	0	0	0	0	0	0	0	0
ASV13933	0	0	0	0	0	0	0	0	0
ASV14235	0	0	0	0	0	0	0	0	0
ASV14469	0	0	0	0	0	0	0	0	0
ASV13464	0	4	0	0	0	0	0	0	0
ASV13509	0	0	4	0	0	0	0	0	0
ASV13621	0	0	0	0	4	0	0	0	0
ASV13642	0	0	0	0	4	0	0	0	0
ASV13704	0	0	0	0	0	0	4	0	0
ASV13752	0	0	0	0	0	0	0	4	0
ASV13837	0	0	0	0	0	0	0	0	0
ASV13867	0	0	0	0	0	0	0	0	0
ASV13885	0	0	0	0	0	0	0	0	0
ASV13915	0	0	0	0	0	0	0	0	0
ASV13938	0	0	0	0	0	0	0	0	0
ASV14032	0	0	0	0	0	0	0	0	0
ASV14048	0	0	0	0	0	0	0	0	0
ASV14057	0	0	0	0	0	0	0	0	0
ASV14069	0	0	0	0	0	0	0	0	0
ASV14078	0	0	0	0	0	0	0	0	0
ASV14080	0	0	0	0	0	0	0	0	0
ASV14110	0	0	0	0	0	0	0	0	0
ASV14116	0	0	0	0	0	0	0	0	0
ASV14218	0	0	0	0	0	0	0	0	0
ASV14240	0	0	0	0	0	0	0	0	0
ASV14264	0	0	0	0	0	0	0	0	0
ASV14283	0	0	0	0	0	0	0	0	0
ASV14306	0	0	0	0	0	0	0	0	0
ASV14326	0	0	0	0	0	0	0	0	0
ASV14382	0	0	0	0	0	0	0	0	0
ASV14446	0	0	0	0	0	0	0	0	0
ASV14462	0	0	0	0	0	0	0	0	0
ASV14482	0	0	0	0	0	0	0	0	0
ASV14499	0	0	0	0	0	0	0	0	0
ASV13953	0	0	0	0	0	0	0	0	0
ASV14081	0	0	0	0	0	0	0	0	0
ASV14340	0	0	0	0	0	0	0	0	0
ASV13532	0	0	4	0	0	0	0	0	0
ASV13493	0	0	4	0	0	0	0	0	0
ASV13566	0	0	0	4	0	0	0	0	0
ASV13567	0	0	0	4	0	0	0	0	0
ASV14017	0	0	0	0	0	0	0	0	0
ASV14027	0	0	0	0	0	0	0	0	0
ASV14040	0	0	0	0	0	0	0	0	0
ASV14489	0	0	0	0	0	0	0	0	0
ASV13655	0	0	0	0	0	4	0	0	0
ASV14038	0	0	0	0	0	0	0	0	0
ASV13832	0	0	0	0	0	0	0	0	0
ASV13429	4	0	0	0	0	0	0	0	0
ASV13541	0	0	4	0	0	0	0	0	0
ASV13611	0	0	0	0	4	0	0	0	0
ASV13823	0	0	0	0	0	0	0	0	0
ASV13824	0	0	0	0	0	0	0	0	0
ASV14192	0	0	0	0	0	0	0	0	0
ASV14459	0	0	0	0	0	0	0	0	0
ASV13779	0	0	0	0	0	0	0	0	4
ASV14043	0	0	0	0	0	0	0	0	0
ASV14280	0	0	0	0	0	0	0	0	0
ASV14441	0	0	0	0	0	0	0	0	0
ASV13638	0	0	0	0	4	0	0	0	0
ASV13583	0	0	0	4	0	0	0	0	0
ASV13592	0	0	0	4	0	0	0	0	0
ASV13666	0	0	0	0	0	4	0	0	0
ASV13683	0	0	0	0	0	0	4	0	0
ASV13785	0	0	0	0	0	0	0	0	4
ASV13433	4	0	0	0	0	0	0	0	0
ASV14009	0	0	0	0	0	0	0	0	0
ASV14236	0	0	0	0	0	0	0	0	0
ASV13872	0	0	0	0	0	0	0	0	0
ASV14487	0	0	0	0	0	0	0	0	0
ASV13523	0	0	4	0	0	0	0	0	0
ASV14169	0	0	0	0	0	0	0	0	0
ASV14327	0	0	0	0	0	0	0	0	0
ASV14334	0	0	0	0	0	0	0	0	0
ASV14355	0	0	0	0	0	0	0	0	0
ASV13789	0	0	0	0	0	0	0	0	4
ASV13805	0	0	0	0	0	0	0	0	4
ASV14370	0	0	0	0	0	0	0	0	0
ASV13895	0	0	0	0	0	0	0	0	0
ASV13534	0	0	4	0	0	0	0	0	0
ASV14098	0	0	0	0	0	0	0	0	0
ASV14447	0	0	0	0	0	0	0	0	0
ASV14299	0	0	0	0	0	0	0	0	0
ASV14357	0	0	0	0	0	0	0	0	0
ASV13900	0	0	0	0	0	0	0	0	0
ASV13498	0	0	4	0	0	0	0	0	0
ASV14107	0	0	0	0	0	0	0	0	0
ASV13842	0	0	0	0	0	0	0	0	0
ASV13467	0	4	0	0	0	0	0	0	0
ASV13951	0	0	0	0	0	0	0	0	0
ASV14364	0	0	0	0	0	0	0	0	0
ASV14377	0	0	0	0	0	0	0	0	0
ASV13478	0	4	0	0	0	0	0	0	0
ASV13399	4	0	0	0	0	0	0	0	0
ASV13550	0	0	0	4	0	0	0	0	0
ASV14133	0	0	0	0	0	0	0	0	0
ASV14285	0	0	0	0	0	0	0	0	0
ASV14448	0	0	0	0	0	0	0	0	0
ASV13973	0	0	0	0	0	0	0	0	0
ASV14203	0	0	0	0	0	0	0	0	0
ASV13398	4	0	0	0	0	0	0	0	0
ASV13788	0	0	0	0	0	0	0	0	4
ASV13810	0	0	0	0	0	0	0	0	4
ASV14269	0	0	0	0	0	0	0	0	0
ASV14275	0	0	0	0	0	0	0	0	0
ASV14129	0	0	0	0	0	0	0	0	0
ASV14130	0	0	0	0	0	0	0	0	0
ASV14145	0	0	0	0	0	0	0	0	0
ASV14173	0	0	0	0	0	0	0	0	0
ASV14380	0	0	0	0	0	0	0	0	0
ASV14419	0	0	0	0	0	0	0	0	0
ASV13865	0	0	0	0	0	0	0	0	0
ASV13487	0	0	4	0	0	0	0	0	0
ASV13419	4	0	0	0	0	0	0	0	0
ASV14331	0	0	0	0	0	0	0	0	0
ASV13448	2	0	0	0	0	0	0	2	0
ASV13930	0	0	0	0	0	0	0	0	0
ASV14347	0	0	0	0	0	0	0	0	0
